age,schl,mar,sex,dis,esp,cit,mig,mil,anc,nativity,dear,deye,drem,pincp,esr,fer,race,pubcov
37,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,400.0,Not in labor force,No,White alone,1
22,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,12000.0,"Civilian employed, at work",Out of Universe,White alone,1
22,Grade 9,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,18000.0,Not in labor force,Out of Universe,White alone,1
21,1 or more years of college credit but no degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,6600.0,Unemployed,Out of Universe,Black or African American alone,0
26,Some college but less than 1 year,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,Yes,No,3900.0,"Civilian employed, at work",Yes,White alone,1
32,Grade 6,Married,Male,With a disability,Out of Universe,Not a citizen of the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Foreign born,Yes,Yes,Yes,15000.0,"Civilian employed, at work",Out of Universe,Some Other Race alone,0
59,1 or more years of college credit but no degree,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,1
43,Grade 9,Divorced,Female,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,0.0,Not in labor force,No,White alone,1
23,Regular high school diploma,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,Yes,12000.0,"Civilian employed, at work",Out of Universe,Black or African American alone,1
33,GED or alternative credential,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,20910.0,"Civilian employed, at work",No,White alone,1
37,12th Grade - no diploma,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,0
24,Regular high school diploma,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,13500.0,"Civilian employed, at work",No,White alone,1
57,Some college but less than 1 year,Divorced,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,Yes,0.0,Not in labor force,Out of Universe,White alone,1
18,Grade 11,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,2000.0,Not in labor force,Out of Universe,White alone,1
18,Grade 10,Never married or under 15 years old,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Unclassified,Native,No,No,Yes,3000.0,Not in labor force,No,White alone,1
23,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,16000.0,"Civilian employed, at work",Out of Universe,White alone,1
61,Grade 11,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,13200.0,"Civilian employed, at work",Out of Universe,White alone,0
58,1 or more years of college credit but no degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,1
25,Regular high school diploma,Separated,Female,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Multiple,Native,No,No,No,26000.0,"Civilian employed, at work",No,White alone,1
21,1 or more years of college credit but no degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,Black or African American alone,1
32,Regular high school diploma,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,16500.0,"Civilian employed, at work",Out of Universe,White alone,1
45,Associate's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,9800.0,Not in labor force,No,Some Other Race alone,1
56,1 or more years of college credit but no degree,Divorced,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,14200.0,Not in labor force,Out of Universe,White alone,1
55,1 or more years of college credit but no degree,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,Yes,8500.0,Not in labor force,Out of Universe,White alone,1
22,Bachelor's degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,1600.0,Not in labor force,Out of Universe,White alone,1
55,Some college but less than 1 year,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,25800.0,"Civilian employed, at work",Out of Universe,White alone,1
57,Regular high school diploma,Married,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,Yes,22800.0,Not in labor force,Out of Universe,White alone,1
19,Some college but less than 1 year,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)","On active duty in the past, but not now",Single,Native,No,No,No,2000.0,Not in labor force,No,Black or African American alone,1
37,GED or alternative credential,Married,Female,With a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Unclassified,Native,No,No,Yes,11000.0,"Civilian employed, at work",No,White alone,1
59,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,0.0,Not in labor force,Out of Universe,Black or African American alone,1
47,Bachelor's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,19100.0,"Civilian employed, at work",No,Black or African American alone,1
25,No schooling completed,Never married or under 15 years old,Male,Without a disability,Out of Universe,Not a citizen of the U.S.,"No, outside US and Puerto Rico",Never served in the military,Single,Foreign born,No,No,No,11000.0,"Civilian employed, at work",Out of Universe,Some Other Race alone,0
53,Associate's degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Not a citizen of the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Foreign born,No,No,No,0.0,Not in labor force,Out of Universe,Asian alone,1
24,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Now on active duty,Single,Native,No,No,No,20000.0,"Armed forces, at work",Out of Universe,White alone,1
18,Grade 11,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,White alone,1
55,Regular high school diploma,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,6000.0,Not in labor force,Out of Universe,Black or African American alone,1
21,GED or alternative credential,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Unclassified,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,1
25,Regular high school diploma,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,Yes,Yes,No,0.0,Not in labor force,Out of Universe,White alone,0
33,Regular high school diploma,Married,Male,With a disability,Out of Universe,Not a citizen of the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Foreign born,No,No,Yes,5500.0,"Civilian employed, at work",Out of Universe,Asian alone,1
57,Regular high school diploma,Never married or under 15 years old,Female,With a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Multiple,Native,No,No,No,0.0,Not in labor force,Out of Universe,Black or African American alone,0
40,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,25000.0,"Civilian employed, at work",Out of Universe,Black or African American alone,1
25,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,25000.0,"Civilian employed, at work",Out of Universe,White alone,1
